,Date,Sentiment
0,2018-12-20,1.0
1,2018-12-20,-6.131018440730365
2,2018-12-20,-2.593894059166635
3,2018-12-20,4.203375609261538
4,2018-12-20,1.3898853613329627
5,2018-12-20,6.783996182425217
6,2018-12-20,-9.223911487005914
7,2018-12-20,9.31403067820065
8,2018-12-20,3.8567323068929698
9,2018-12-20,4.1423353166644805
10,2018-12-20,-6.433989350271206
11,2018-12-20,3.4918862360473897
12,2018-12-20,9.51384026970868
13,2018-12-20,29.62752493415981
14,2018-12-20,1.902525964234284
15,2018-12-20,20.091981998674225
16,2018-12-20,-1.8856793248646568
17,2018-12-20,4.38716307974708
18,2018-12-20,23.24851134414756
19,2018-12-20,8.02453360991135
20,2018-12-20,12.974155874306959
21,2018-12-20,-1.3448912708130496
22,2018-12-20,6.00171515489359
23,2018-12-20,-9.0
24,2018-12-20,5.400687647476793
25,2018-12-20,2.2530009047052757
26,2018-12-20,4.0
27,2018-12-20,3.0
28,2018-12-20,8.501079254041025
29,2018-12-20,10.318812029522133
30,2018-12-20,6.865945450955813
31,2018-12-20,24.811108407648327
32,2018-12-21,10.571144911709851
33,2018-12-21,14.709243579594762
34,2018-12-21,19.834464720124025
35,2018-12-21,6.348132156583743
36,2018-12-21,15.09513125187847
37,2018-12-21,15.867116750254716
38,2018-12-21,-3.1810464034350296
39,2018-12-21,-33.47593676213001
40,2018-12-21,20.277010904310234
41,2018-12-21,-13.208005708919622
42,2018-12-21,-14.057300768423325
43,2018-12-21,49.65528204158344
44,2018-12-21,-5.07969781249276
45,2018-12-21,-3.9785447391370576
46,2018-12-21,31.836352930377874
47,2018-12-21,20.182713050170598
48,2018-12-21,4.908975303843839
49,2018-12-21,10.713063354272824
50,2018-12-21,7.523689737436739
51,2018-12-21,23.81035701513934
52,2018-12-21,13.155698287596874
53,2018-12-21,9.112887770240937
54,2018-12-21,21.55586412361896
55,2018-12-21,3.5474164756423296
56,2018-12-21,27.266126280326393
57,2018-12-21,11.22083663341413
58,2018-12-24,-0.34814552614510985
59,2018-12-24,-1.048269288015117
60,2018-12-24,-1.0
61,2018-12-24,23.204767443326787
62,2018-12-24,5.46729792010519
63,2018-12-24,25.593895660162573
64,2018-12-24,6.49288862595699
65,2018-12-24,13.193954608245171
66,2018-12-24,5.087940148740033
67,2018-12-24,2.350023669816638
68,2018-12-24,24.831520192577983
69,2018-12-24,4.9841773345133396
70,2018-12-24,9.042131959599214
71,2018-12-24,4.351694581805686
72,2018-12-24,9.709723464605148
73,2018-12-24,16.709243579594762
74,2018-12-26,-1.78148345545101
75,2018-12-26,-18.712516229992104
76,2018-12-26,-2.8284271247461903
77,2018-12-26,-1.6230053424013782
78,2018-12-26,-4.262330279198067
79,2018-12-26,-7.366354520251798
80,2018-12-26,-20.148280334158645
81,2018-12-26,-6.736593892208452
82,2018-12-26,-1.9106132278336534
83,2018-12-26,7.271263725718812
84,2018-12-26,-20.148280334158645
85,2018-12-26,-9.376797566988092
86,2018-12-26,6.375280913725326
87,2018-12-26,16.225717721141667
88,2018-12-26,14.225717721141667
89,2018-12-26,4.10862957996796
90,2018-12-26,5.362682276934766
91,2018-12-26,8.60502833507417
92,2018-12-26,12.101045040201617
93,2018-12-26,8.857456962030303
94,2018-12-26,7.982404890970234
95,2018-12-26,7.019241897447263
96,2018-12-26,12.804280256177016
97,2018-12-27,-6.458723751649666
98,2018-12-27,-15.272417320343553
99,2018-12-27,-2.502219355667538
100,2018-12-27,-19.172867713415013
101,2018-12-27,-18.224397040478216
102,2018-12-27,1.6655163137771674
103,2018-12-27,0.5819977323026977
104,2018-12-27,-5.502219355667537
105,2018-12-27,-17.68890368838794
106,2018-12-27,1.7502696340635537
107,2018-12-27,-2.25961499345801
108,2018-12-27,-3.8189731671357747
109,2018-12-27,-1.377330462459407
110,2018-12-27,-4.153898330056586
111,2018-12-27,-5.421834411027088
112,2018-12-27,-11.623005342401378
113,2018-12-27,-2.0
114,2018-12-27,-1.4178716124498272
115,2018-12-27,-7.585786437626904
116,2018-12-27,-10.518437759013153
117,2018-12-27,13.878122377773604
118,2018-12-27,-16.326988176807493
119,2018-12-27,34.39792209243471
120,2018-12-27,-18.712516229992104
121,2018-12-27,-3.215761162964154
122,2018-12-27,5.345329176376122
123,2018-12-27,5.987768130528905
124,2018-12-27,-28.108146922724963
125,2018-12-27,1.3942971589044912
126,2018-12-27,-5.1421585186543215
127,2018-12-27,-5.941715735129052
128,2018-12-27,4.4050999375958
129,2018-12-27,10.018219640126413
130,2018-12-27,13.10765663139034
131,2018-12-27,11.273976047436784
132,2018-12-27,15.27136468492722
133,2018-12-27,-3.9643157538272193
134,2018-12-27,13.240053183916807
135,2018-12-27,5.452697357267623
136,2018-12-27,-7.877622237998031
137,2018-12-27,7.330691445693283
138,2018-12-27,8.889973453911336
139,2018-12-27,6.661118228106617
140,2018-12-27,5.221376676904761
141,2018-12-27,0.38360348503744846
142,2018-12-27,11.471089788238318
143,2018-12-27,0.821807222342378
144,2018-12-27,9.821807222342377
145,2018-12-27,-12.94887837060307
146,2018-12-27,-12.040126166582791
147,2018-12-28,-14.063907190855277
148,2018-12-28,1.242045891567102
149,2018-12-28,11.373499547647363
150,2018-12-28,9.242640687119286
151,2018-12-28,-0.08378288149127888
152,2018-12-28,0.0
153,2018-12-28,-12.518437759013153
154,2018-12-28,5.095201352034776
155,2018-12-28,12.916350400896935
156,2018-12-28,0.48049798550369704
157,2018-12-28,7.282694442302476
158,2018-12-28,11.467380504335889
159,2018-12-28,-7.008258457128734
