,Date,Sentiment
0,2018-12-20,-1.7345193938896637
1,2018-12-20,2.6859151312888434
2,2018-12-20,4.0
3,2018-12-20,2.5729319820908962
4,2018-12-20,-4.1819824267058
5,2018-12-20,4.770361953736016
6,2018-12-20,15.8570054316808
7,2018-12-20,1.412612867392256
8,2018-12-20,0.2324952774876385
9,2018-12-20,2.0
10,2018-12-20,3.0
11,2018-12-20,4.350502113987107
12,2018-12-20,0.41421356237309515
13,2018-12-20,2.5627891402224705
14,2018-12-20,9.307256112556109
15,2018-12-20,25.046883203014943
16,2018-12-20,6.932146603943578
17,2018-12-20,-1.1827426846914024
18,2018-12-20,-14.816469321753107
19,2018-12-20,-16.32197422782565
20,2018-12-20,-1.8321880570406932
21,2018-12-20,1.0173824557604259
22,2018-12-20,12.122643350201189
23,2018-12-20,3.2469046657335214
24,2018-12-20,3.4932704001923476
25,2018-12-21,-0.09617855976548295
26,2018-12-21,-12.928680941661268
27,2018-12-21,-10.360726674401196
28,2018-12-21,3.6859151312888434
29,2018-12-21,3.6859151312888434
30,2018-12-21,1.0
31,2018-12-21,-22.708480449352905
32,2018-12-21,-6.848953510729392
33,2018-12-21,2.5729319820908962
34,2018-12-21,0.0
35,2018-12-21,-3.3940853952268943
36,2018-12-21,9.711789871588154
37,2018-12-21,15.377000189546346
38,2018-12-21,10.101959883011233
39,2018-12-21,11.861721396264839
40,2018-12-21,16.959846896692632
41,2018-12-21,-5.508506404446924
42,2018-12-21,14.59828283789878
43,2018-12-21,4.8326616976112735
44,2018-12-21,2.414213562373095
45,2018-12-21,3.867200714132806
46,2018-12-21,9.364225215519916
47,2018-12-21,18.359969873524516
48,2018-12-24,-12.025788997551954
49,2018-12-24,-20.432041007803168
50,2018-12-24,-27.29825472214761
51,2018-12-24,-11.379948627300228
52,2018-12-24,-0.06521546507260252
53,2018-12-24,-5.30977099976605
54,2018-12-24,-3.2994822773666
55,2018-12-24,-22.39467890485473
56,2018-12-24,-17.43872964285552
57,2018-12-24,-21.29090246592939
58,2018-12-24,-21.29090246592939
59,2018-12-24,-19.87668890355629
60,2018-12-24,-5.527030497231279
61,2018-12-24,-3.276391000452729
62,2018-12-24,4.929741134243127
63,2018-12-24,-10.19797067711973
64,2018-12-24,-18.413619452013034
65,2018-12-24,-9.858059900705268
66,2018-12-24,-0.3829896780179707
67,2018-12-24,-5.720478796040132
68,2018-12-24,-3.1854693510154073
69,2018-12-24,-2.480651650716296
70,2018-12-24,1.7679989763685953
71,2018-12-24,10.600559820346511
72,2018-12-24,15.478829891119155
73,2018-12-24,10.979366356822428
74,2018-12-24,-10.470839035161344
75,2018-12-24,6.270875616619649
76,2018-12-24,2.1079935400792316
77,2018-12-24,-3.907076278116774
78,2018-12-24,-18.60061197036759
79,2018-12-24,17.715910197875942
80,2018-12-26,-14.957358202345779
81,2018-12-26,-18.797274959514247
82,2018-12-26,-2.82842712474619
83,2018-12-26,-17.544274054808973
84,2018-12-26,-18.797274959514247
85,2018-12-26,-32.54980265461341
86,2018-12-26,-31.54980265461341
87,2018-12-26,-3.3592078523734323
88,2018-12-26,-19.679101333596524
89,2018-12-26,-40.476560144692165
90,2018-12-26,-27.27053285479942
91,2018-12-26,-25.459405140804513
92,2018-12-26,0.0
93,2018-12-26,-8.120304193115718
94,2018-12-26,-12.171645554382343
95,2018-12-26,-8.867303288410442
96,2018-12-26,-9.867303288410442
97,2018-12-26,-2.0
98,2018-12-26,-2.0
99,2018-12-26,2.7330421729871253
100,2018-12-26,-1.7675047225123615
101,2018-12-26,-2.7675047225123617
102,2018-12-26,-1.4306086070516877
103,2018-12-26,-1.0205056272176372
104,2018-12-26,-1.7675047225123615
105,2018-12-26,-4.292351439720684
106,2018-12-26,-3.3539373240998724
107,2018-12-26,-4.629247555181358
108,2018-12-26,-4.629247555181358
109,2018-12-26,-24.415448590004623
110,2018-12-26,-12.368493466699125
111,2018-12-26,-11.805112945025762
112,2018-12-26,7.875952239128665
113,2018-12-26,3.8624940997913226
114,2018-12-26,9.74267761979353
115,2018-12-26,4.876511352946493
116,2018-12-26,4.549664430575267
117,2018-12-26,26.903570637581865
118,2018-12-26,35.79851031946288
119,2018-12-26,-18.915172698450817
120,2018-12-27,-7.929971671103808
121,2018-12-27,-5.1072202641943925
122,2018-12-27,12.979108097377019
123,2018-12-27,10.200472525659999
124,2018-12-27,-13.87738911344082
125,2018-12-27,-15.383944747329306
126,2018-12-27,3.0395562480957814
127,2018-12-27,7.566953368922541
128,2018-12-27,13.998454033570386
129,2018-12-27,24.14431338993634
130,2018-12-27,-1.82689114631805
131,2018-12-27,4.22320133994279
132,2018-12-28,6.04331290181447
133,2018-12-28,-13.735431021508116
134,2018-12-28,-14.271434224333419
135,2018-12-28,5.994553095437544
136,2018-12-28,-5.012131049363148
137,2018-12-28,2.7212055025150605
138,2018-12-28,6.429587637323603
139,2018-12-28,7.054935622095773
140,2018-12-28,20.925313919644086
141,2018-12-28,16.639984631862085
142,2018-12-31,-8.517265941137651
143,2018-12-31,-6.788990777800195
144,2018-12-31,-0.989833012980768
145,2018-12-31,-12.631565335779435
146,2018-12-31,-3.080232456420647
147,2018-12-31,-1.7152329260028891
148,2018-12-31,-15.988321205563281
149,2018-12-31,-1.5088414217481458
150,2018-12-31,8.993562066337306
151,2018-12-31,0.7583545862875137
152,2018-12-31,21.16786874427038
153,2019-01-02,-7.210896473392952
154,2019-01-02,-14.328457220090568
155,2019-01-02,-9.11643395887995
156,2019-01-02,3.261669889635371
157,2019-01-02,2.233947146298575
