,Date,Percent Change
0,2018-12-20,-3.611
1,2018-12-21,-0.172
2,2018-12-24,-1.504
3,2018-12-26,5.348
4,2018-12-27,1.305
5,2018-12-28,0.59
6,2018-12-31,1.107
7,2019-01-02,0.204
8,2019-01-03,-0.514
9,2019-01-04,0.625
10,2019-01-07,1.177
11,2019-01-08,0.698
12,2019-01-09,-0.326
13,2019-01-10,0.074
14,2019-01-11,-0.126
15,2019-01-14,0.116
16,2019-01-15,1.369
17,2019-01-16,0.104
18,2019-01-17,0.405
19,2019-01-18,1.023
