,Date,Sentiment,Company
54,2017-01-31,-2.00527762,Apple
55,2017-01-31,0.768936626,Apple
56,2017-01-31,1.847257178,Apple
57,2017-01-31,-1,Apple
58,2017-01-31,-5.332582359,Apple
59,2017-02-01,-0.754402018,Apple
60,2017-02-01,-0.376541719,Apple
61,2017-02-01,-0.376541719,Apple
62,2017-02-01,0.382878333,Apple
63,2017-02-01,-1.884468313,Apple
64,2017-02-01,9.427453749,Apple
65,2017-02-01,7.298772855,Apple
66,2017-02-01,2.496107582,Apple
67,2017-02-01,-1.007460453,Apple
68,2017-02-01,-3,Apple
69,2017-02-02,-1.609883533,Apple
70,2017-02-02,0.74664358,Apple
71,2017-02-02,0.518683298,Apple
72,2017-02-02,1.596844005,Apple
73,2017-02-02,7.405037799,Apple
74,2017-02-02,5.774862005,Apple
75,2017-02-02,7.819251361,Apple
76,2017-02-02,6.026065198,Apple
77,2017-02-02,-2.220126605,Apple
78,2017-02-02,-4.611402804,Apple
79,2017-02-03,5.749797628,Apple
80,2017-02-03,6.278330806,Apple
81,2017-02-03,-2.828427125,Apple
82,2017-02-03,-2.435336511,Apple
83,2017-02-03,4.13330084,Apple
84,2017-02-03,-0.417455119,Apple
85,2017-02-03,2.141806753,Apple
86,2017-02-03,0,Apple
87,2017-02-03,0.411906271,Apple
88,2017-02-03,-0.381345714,Apple
89,2017-02-06,-0.627957516,Apple
90,2017-02-06,-3.008649705,Apple
91,2017-02-06,5.018859723,Apple
92,2017-02-06,-1.015622709,Apple
93,2017-02-06,4.355755838,Apple
94,2017-02-06,1.354462143,Apple
95,2017-02-06,-15.2983194,Apple
96,2017-02-06,-0.223708759,Apple
97,2017-02-06,2.776291241,Apple
98,2017-02-06,-0.127457489,Apple
99,2017-02-07,2,Apple
100,2017-02-07,-0.684479332,Apple
101,2017-02-07,3.373499548,Apple
102,2017-02-07,2.355755838,Apple
103,2017-02-08,5.356002883,Apple
104,2017-02-08,7.02699753,Apple
105,2017-02-09,2.414213562,Apple
106,2017-02-09,-19.42695425,Apple
107,2017-02-09,2.414213562,Apple
108,2017-02-09,3,Apple
109,2017-02-09,4.161556853,Apple
110,2017-02-09,-22.2245588,Apple
111,2017-02-09,-8.859499128,Apple
112,2017-02-10,-12.72948333,Apple
113,2017-02-10,-1.750933238,Apple
114,2017-02-13,4.387870913,Apple
115,2017-02-13,10.29193554,Apple
116,2017-02-13,7.522381802,Apple
117,2017-02-13,6.068427193,Apple
118,2017-02-13,6.094678982,Apple
119,2017-02-13,4.521918192,Apple
120,2017-02-13,5.278537424,Apple
121,2017-02-13,7.597024775,Apple
122,2017-02-13,14.02587663,Apple
123,2017-02-13,0.373979088,Apple
124,2017-02-14,3.662487488,Apple
125,2017-02-14,7.055981241,Apple
126,2017-02-14,4.083354464,Apple
127,2017-02-14,0,Apple
128,2017-02-14,2.699707317,Apple
129,2017-02-14,7.144232915,Apple
130,2017-02-14,3.716049783,Apple
131,2017-02-14,0,Apple
132,2017-02-14,2.326207769,Apple
133,2017-02-14,2.39390232,Apple
134,2017-02-15,-14.87283444,Apple
135,2017-02-15,7.809185227,Apple
136,2017-02-15,1.694420984,Apple
137,2017-02-15,2.370117272,Apple
138,2017-02-15,3.053378726,Apple
139,2017-02-15,-0.424425073,Apple
140,2017-02-15,2.065280291,Apple
141,2017-02-15,2.921720085,Apple
142,2017-02-15,2.370117272,Apple
143,2017-02-15,2.370117272,Apple
144,2017-02-16,2.927262456,Apple
145,2017-02-16,7.291167473,Apple
146,2017-02-16,0.117118148,Apple
147,2017-02-16,0,Apple
148,2017-02-16,-27.01902297,Apple
149,2017-02-16,-16.73620776,Apple
150,2017-02-16,-13.12295825,Apple
151,2017-02-17,0.931846547,Apple
152,2017-02-17,-2.121173817,Apple
153,2017-02-17,0.052070812,Apple
154,2017-02-17,2.924168624,Apple
155,2017-02-17,0.931846547,Apple
156,2017-02-17,1.931846547,Apple
157,2017-02-17,2.931846547,Apple
158,2017-02-17,-1.068153453,Apple
159,2017-02-17,2.612418468,Apple
160,2017-02-17,2.81631486,Apple
161,2017-02-21,5.650369573,Apple
162,2017-02-21,-11.87686564,Apple
163,2017-02-21,-1.547572197,Apple
164,2017-02-21,-1.547572197,Apple
165,2017-02-21,-0.443484992,Apple
166,2017-02-21,3.440763342,Apple
167,2017-02-21,7.929507162,Apple
168,2017-02-21,7.639325251,Apple
169,2017-02-21,-2.387095111,Apple
170,2017-02-22,2.677610676,Apple
171,2017-02-22,8.368785149,Apple
172,2017-02-22,1.215139187,Apple
173,2017-02-22,8.780148724,Apple
174,2017-02-22,0,Apple
175,2017-02-22,4.28838231,Apple
176,2017-02-22,-2.418362094,Apple
177,2017-02-23,-11.6886852,Apple
178,2017-02-23,10.98704456,Apple
179,2017-02-23,-3.743312752,Apple
180,2017-02-23,12.87356382,Apple
181,2017-02-23,4.672517098,Apple
182,2017-02-23,7.031360211,Apple
183,2017-02-23,6.424054476,Apple
184,2017-02-24,0.577350269,Apple
185,2017-02-24,-2.607628751,Apple
186,2017-02-24,5.053538813,Apple
187,2017-02-24,4.065211362,Apple
188,2017-02-27,1.805335621,Apple
189,2017-02-27,0.856700179,Apple
190,2017-02-27,-0.51233125,Apple
191,2017-02-27,3.093857093,Apple
192,2017-02-27,-1.339893127,Apple
193,2017-02-27,0.172101009,Apple
194,2017-02-27,9.475514503,Apple
195,2017-02-27,9.475514503,Apple
196,2017-02-27,9.475514503,Apple
197,2017-02-27,-5.924095956,Apple
198,2017-02-28,-1.547572197,Apple
199,2017-02-28,-1.547572197,Apple
200,2017-02-28,-3.209320534,Apple
201,2017-02-28,3.535009445,Apple
202,2017-02-28,8.126829713,Apple
203,2017-02-28,-12.92507729,Apple
204,2017-02-28,4.305114098,Apple
205,2017-02-28,6.797891982,Apple
206,2017-02-28,5.294350724,Apple
207,2017-02-28,5.145452145,Apple
208,2017-03-01,4.252029942,Apple
209,2017-03-01,-4.275688572,Apple
210,2017-03-01,2.626191669,Apple
211,2017-03-01,5.822326503,Apple
212,2017-03-02,-3.035686273,Apple
213,2017-03-02,3.850566404,Apple
214,2017-03-02,-3.282125875,Apple
215,2017-03-02,21.51480668,Apple
216,2017-03-03,3.048522924,Apple
217,2017-03-03,1.15102197,Apple
218,2017-03-06,-2.422649731,Apple
219,2017-03-06,-3.096755203,Apple
220,2017-03-06,-4.425498119,Apple
221,2017-03-06,-2.827898991,Apple
222,2017-03-06,-10.23206179,Apple
223,2017-03-06,3.464479452,Apple
224,2017-03-06,-0.587179548,Apple
225,2017-03-07,7.365753299,Apple
226,2017-03-07,-0.304700745,Apple
227,2017-03-07,-9.789992309,Apple
228,2017-03-08,-6.166245978,Apple
229,2017-03-08,3.389871885,Apple
230,2017-03-09,-6.095673085,Apple
231,2017-03-09,3.78704313,Apple
232,2017-03-09,-7.761677169,Apple
233,2017-03-09,11.86552165,Apple
234,2017-03-09,-7.971733839,Apple
235,2017-03-09,31.05972441,Apple
236,2017-03-09,-6.91075809,Apple
237,2017-03-09,-6.971733839,Apple
238,2017-03-09,-5.971733839,Apple
239,2017-03-10,24.37795304,Apple
240,2017-03-10,6.674347236,Apple
241,2017-03-13,-0.505318232,Apple
242,2017-03-13,7.553066041,Apple
243,2017-03-14,-13.41610167,Apple
244,2017-03-14,-2.547572197,Apple
245,2017-03-15,3.587381906,Apple
246,2017-03-15,0.702349682,Apple
247,2017-03-15,-13.19504624,Apple
248,2017-03-16,1.942936206,Apple
249,2017-03-16,-15.32754732,Apple
250,2017-03-17,4.998669481,Apple
251,2017-03-17,-17.12739313,Apple
252,2017-03-17,4.643422228,Apple
253,2017-03-17,1.394971665,Apple
254,2017-03-17,10.30600106,Apple
255,2017-03-17,9.306001064,Apple
256,2017-03-17,7.632208833,Apple
257,2017-03-17,11.30600106,Apple
258,2017-03-20,-0.233486898,Apple
259,2017-03-20,3.930713324,Apple
260,2017-03-20,-5.184944885,Apple
261,2017-03-20,-1.091491007,Apple
262,2017-03-20,-7.913546433,Apple
263,2017-03-20,-0.464990555,Apple
264,2017-03-20,3.084290632,Apple
265,2017-03-20,-7.961973447,Apple
266,2017-03-20,2.547435495,Apple
267,2017-03-20,0.535009445,Apple
268,2017-03-21,3.421153855,Apple
269,2017-03-21,-10.62565445,Apple
270,2017-03-21,10.25028494,Apple
271,2017-03-21,1,Apple
272,2017-03-21,2.421153855,Apple
273,2017-03-21,-2.735621524,Apple
274,2017-03-21,9.207548875,Apple
275,2017-03-21,1.959200931,Apple
276,2017-03-21,11.25028494,Apple
277,2017-03-22,-14.46223996,Apple
278,2017-03-22,0.45558136,Apple
279,2017-03-22,-5.884468313,Apple
280,2017-03-22,2.421153855,Apple
281,2017-03-22,9.002642151,Apple
282,2017-03-22,1.182850935,Apple
283,2017-03-22,3.421153855,Apple
284,2017-03-22,4.039390162,Apple
285,2017-03-22,7.077443338,Apple
286,2017-03-22,2.421153855,Apple
287,2017-03-23,49.61433293,Apple
288,2017-03-23,5.906995383,Apple
289,2017-03-23,-5.643225851,Apple
290,2017-03-23,2.726609911,Apple
291,2017-03-24,1.996496158,Apple
292,2017-03-24,0.112230138,Apple
293,2017-03-24,0.687652476,Apple
294,2017-03-24,3.592514066,Apple
295,2017-03-24,3.754321216,Apple
296,2017-03-27,6.107567875,Apple
297,2017-03-27,9.370529162,Apple
298,2017-03-27,-1.787800489,Apple
299,2017-03-28,-4.310678197,Apple
300,2017-03-28,-4.884468313,Apple
301,2017-03-28,7.08861121,Apple
302,2017-03-28,2.939231833,Apple
303,2017-03-28,4.778883663,Apple
304,2017-03-28,6.107567875,Apple
305,2017-03-29,2.122834584,Apple
306,2017-03-29,1,Apple
307,2017-03-29,15.58292884,Apple
308,2017-03-29,4.791049643,Apple
309,2017-03-29,3.681039967,Apple
310,2017-03-29,5.78771311,Apple
311,2017-03-30,-0.337404734,Apple
312,2017-03-30,10.36524164,Apple
313,2017-03-30,5.087404992,Apple
314,2017-03-30,1,Apple
315,2017-03-30,7.819455799,Apple
316,2017-03-30,2.993315042,Apple
317,2017-03-31,3.606933278,Apple
318,2017-03-31,-0.546240048,Apple
319,2017-03-31,0.946849745,Apple
320,2017-03-31,8.302732078,Apple
321,2017-03-31,-6.14100427,Apple
322,2017-03-31,-16.92220881,Apple
323,2017-03-31,-2,Apple
324,2017-03-31,-4.491777702,Apple
325,2017-03-31,-3.673792231,Apple
326,2017-03-31,9.659896656,Apple
327,2017-04-03,-0.457724011,Apple
328,2017-04-03,0.887313375,Apple
329,2017-04-03,1.85234255,Apple
330,2017-04-03,-0.462096908,Apple
331,2017-04-03,-0.462096908,Apple
332,2017-04-03,2.609932511,Apple
333,2017-04-03,8.648203243,Apple
334,2017-04-03,0.582673613,Apple
335,2017-04-03,1.424658826,Apple
336,2017-04-03,2.049812985,Apple
337,2017-04-04,-8.592292947,Apple
338,2017-04-04,-0.039168851,Apple
339,2017-04-04,-0.039168851,Apple
340,2017-04-04,3.30136471,Apple
341,2017-04-04,3.083560403,Apple
342,2017-04-04,-2.880977242,Apple
343,2017-04-05,2.645054186,Apple
344,2017-04-05,-8.175723301,Apple
345,2017-04-05,-13.03554469,Apple
346,2017-04-05,-1.053884722,Apple
347,2017-04-06,-7.919663008,Apple
348,2017-04-06,9.772502282,Apple
349,2017-04-06,7.302465631,Apple
350,2017-04-06,-3.783546414,Apple
351,2017-04-06,-0.059898861,Apple
352,2017-04-06,-19.61036131,Apple
353,2017-04-06,-11.82759813,Apple
354,2017-04-06,-20.23469015,Apple
355,2017-04-06,-14.5930099,Apple
356,2017-04-06,-23.80268377,Apple
357,2017-04-07,-5.615492006,Apple
358,2017-04-10,-5.541388207,Apple
359,2017-04-10,1.411474198,Apple
360,2017-04-11,-26.41216919,Apple
361,2017-04-11,-5.979611949,Apple
362,2017-04-11,-1.579456159,Apple
363,2017-04-11,-1.821181891,Apple
364,2017-04-11,-10.39950776,Apple
365,2017-04-11,0,Apple
366,2017-04-11,-26.2499136,Apple
367,2017-04-11,5.43281435,Apple
368,2017-04-11,-7.96209991,Apple
369,2017-04-11,-7.826528022,Apple
370,2017-04-12,0.641315157,Apple
371,2017-04-12,7.084214906,Apple
372,2017-04-12,-26.61142585,Apple
373,2017-04-12,-27.07051978,Apple
374,2017-04-12,-18.50672352,Apple
375,2017-04-13,-6.773083664,Apple
376,2017-04-13,1.135979789,Apple
377,2017-04-13,9.394971665,Apple
378,2017-04-13,-14.4718132,Apple
379,2017-04-13,0.007254164,Apple
380,2017-04-13,1.722899541,Apple
381,2017-04-13,1.28843399,Apple
382,2017-04-13,5.053538813,Apple
383,2017-04-13,-1.360674749,Apple
384,2017-04-13,-1.02785531,Apple
385,2017-04-17,7.985177442,Apple
386,2017-04-17,-5.971098131,Apple
387,2017-04-17,-2.332785533,Apple
388,2017-04-17,-1.198847138,Apple
389,2017-04-17,3.231456379,Apple
390,2017-04-17,9.068309893,Apple
391,2017-04-18,-0.76539398,Apple
392,2017-04-18,-0.76539398,Apple
393,2017-04-18,2.52810554,Apple
394,2017-04-18,2.566836146,Apple
395,2017-04-18,1.268825683,Apple
396,2017-04-18,-2.684819843,Apple
397,2017-04-18,-2.277982453,Apple
398,2017-04-18,4.52810554,Apple
399,2017-04-18,-2.655105649,Apple
400,2017-04-18,-2.655105649,Apple
401,2017-04-19,-9.936473882,Apple
402,2017-04-19,-6.795405805,Apple
403,2017-04-19,-0.888751221,Apple
404,2017-04-19,-2.651958253,Apple
405,2017-04-19,-9.717739767,Apple
406,2017-04-19,-0.294519903,Apple
407,2017-04-19,14.29725841,Apple
408,2017-04-19,0,Apple
409,2017-04-19,8.014558718,Apple
410,2017-04-19,0.31385694,Apple
411,2017-04-20,-8.012562752,Apple
412,2017-04-20,6.144409551,Apple
413,2017-04-20,-8.179971489,Apple
414,2017-04-20,-10.53678101,Apple
415,2017-04-20,-0.678149694,Apple
416,2017-04-20,2.869416423,Apple
417,2017-04-20,-12.3767517,Apple
418,2017-04-20,-0.678149694,Apple
419,2017-04-21,6.857018284,Apple
420,2017-04-21,-9.501436238,Apple
421,2017-04-21,-13.19341584,Apple
422,2017-04-21,1.841166057,Apple
423,2017-04-21,3.585786438,Apple
424,2017-04-24,6.336896115,Apple
425,2017-04-24,2.505616076,Apple
426,2017-04-24,1.911490515,Apple
427,2017-04-24,-5.834786386,Apple
428,2017-04-24,2.373499548,Apple
429,2017-04-24,-0.585786438,Apple
430,2017-04-24,6.373499548,Apple
431,2017-04-25,-1.97724752,Apple
432,2017-04-25,-5.375999322,Apple
433,2017-04-25,-2.741176003,Apple
434,2017-04-25,-7.248159905,Apple
435,2017-04-25,-6.623005342,Apple
436,2017-04-25,-5.782310668,Apple
437,2017-04-25,3.751109678,Apple
438,2017-04-26,0.392233653,Apple
439,2017-04-26,0.505616076,Apple
440,2017-04-27,4.93870976,Apple
441,2017-04-27,2,Apple
442,2017-04-27,1.734580159,Apple
443,2017-04-27,2,Apple
444,2017-04-27,2,Apple
445,2017-04-27,2,Apple
446,2017-04-27,2,Apple
447,2017-04-27,3.883478678,Apple
448,2017-04-27,1.496827374,Apple
449,2017-04-27,3.585786438,Apple
450,2017-04-28,1.232495277,Apple
451,2017-04-28,-2.592334621,Apple
452,2017-04-28,-6.001821204,Apple
453,2017-04-28,-5.001821204,Apple
454,2017-04-28,-13.98089845,Apple
455,2017-04-28,4.414853346,Apple
456,2017-04-28,4.414853346,Apple
457,2017-04-28,2,Apple
458,2017-04-28,4.414853346,Apple
459,2017-04-28,2.804458248,Apple
460,2017-05-01,1.688399739,Apple
461,2017-05-01,1.12367971,Apple
462,2017-05-01,7.31555763,Apple
463,2017-05-01,-2.841663257,Apple
464,2017-05-01,-0.782928884,Apple
465,2017-05-01,5.809711086,Apple
466,2017-05-01,5.183210633,Apple
467,2017-05-01,3.347348938,Apple
468,2017-05-01,-6.806851349,Apple
469,2017-05-02,-18.25515808,Apple
470,2017-05-02,0.782178218,Apple
471,2017-05-02,-5.375033176,Apple
472,2017-05-02,3.352151224,Apple
473,2017-05-02,-3.397936798,Apple
474,2017-05-02,-4.98843062,Apple
475,2017-05-02,1.301511345,Apple
476,2017-05-03,1,Apple
477,2017-05-03,-2.351504896,Apple
478,2017-05-03,-4.40531954,Apple
479,2017-05-03,-15.08354322,Apple
480,2017-05-03,0.782178218,Apple
481,2017-05-03,-1.086496155,Apple
482,2017-05-03,-4.604530806,Apple
483,2017-05-03,-3.101948319,Apple
484,2017-05-03,0,Apple
485,2017-05-03,-8.956147202,Apple
486,2017-05-04,5.674510567,Apple
487,2017-05-04,5.2818354,Apple
488,2017-05-04,1.263169155,Apple
489,2017-05-04,-3.190814773,Apple
490,2017-05-04,1.980722602,Apple
491,2017-05-04,-1.254348157,Apple
492,2017-05-04,6.460347852,Apple
493,2017-05-04,2.972053619,Apple
494,2017-05-04,1.613751505,Apple
495,2017-05-04,4.383395031,Apple
496,2017-05-05,1.976908055,Apple
497,2017-05-05,7.404175641,Apple
498,2017-05-05,-7.820391106,Apple
499,2017-05-05,-0.745887309,Apple
500,2017-05-05,-0.745887309,Apple
501,2017-05-05,5.821319919,Apple
502,2017-05-05,16.6895635,Apple
503,2017-05-05,5.821319919,Apple
504,2017-05-05,5.816592941,Apple
505,2017-05-05,5.821319919,Apple
506,2017-05-08,-2.308178612,Apple
507,2017-05-08,12.20159967,Apple
508,2017-05-08,12.82613176,Apple
509,2017-05-08,1.373499548,Apple
510,2017-05-08,9.237586704,Apple
511,2017-05-08,1,Apple
512,2017-05-08,5.414213562,Apple
513,2017-05-09,7.613297254,Apple
514,2017-05-09,6.169822901,Apple
515,2017-05-09,0.782986131,Apple
516,2017-05-09,3.030224192,Apple
517,2017-05-09,6.453848258,Apple
518,2017-05-09,5.393863769,Apple
519,2017-05-09,5.044361674,Apple
520,2017-05-09,5.044361674,Apple
521,2017-05-09,-1,Apple
522,2017-05-09,-1,Apple
523,2017-05-10,2.943728662,Apple
524,2017-05-10,4.169822901,Apple
525,2017-05-10,3.520559952,Apple
526,2017-05-10,4.417861222,Apple
527,2017-05-10,7.983527495,Apple
528,2017-05-10,5.723356733,Apple
529,2017-05-10,4.336606242,Apple
530,2017-05-10,7.204323147,Apple
531,2017-05-10,4.336606242,Apple
532,2017-05-10,6.972100297,Apple
533,2017-05-11,-2,Apple
534,2017-05-11,29.4804132,Apple
535,2017-05-11,-12.64988576,Apple
536,2017-05-11,-2,Apple
537,2017-05-11,8.469936399,Apple
538,2017-05-11,2.534242078,Apple
539,2017-05-11,7.993963261,Apple
540,2017-05-11,2.302373034,Apple
541,2017-05-11,-2.420976519,Apple
542,2017-05-11,-2.65447462,Apple
543,2017-05-12,0,Apple
544,2017-05-12,1.730251274,Apple
545,2017-05-12,4.409486584,Apple
546,2017-05-12,11.43545331,Apple
547,2017-05-12,1,Apple
548,2017-05-12,4.998767909,Apple
549,2017-05-12,3.208834447,Apple
550,2017-05-12,-2.986431555,Apple
551,2017-05-12,5.648620318,Apple
552,2017-05-12,4.229726029,Apple
553,2017-05-15,2,Apple
554,2017-05-15,6,Apple
555,2017-05-15,2.003871904,Apple
556,2017-05-15,1.229264003,Apple
557,2017-05-15,1.597239591,Apple
558,2017-05-15,-0.350576028,Apple
559,2017-05-16,0.70764856,Apple
560,2017-05-16,0.832901901,Apple
561,2017-05-16,12.67598618,Apple
562,2017-05-16,7.714483378,Apple
563,2017-05-16,0.11986996,Apple
564,2017-05-16,3.627573611,Apple
565,2017-05-16,4.164050611,Apple
566,2017-05-16,-0.590513416,Apple
567,2017-05-16,-7.621155627,Apple
568,2017-05-16,-3.462229634,Apple
569,2017-05-17,7.508070834,Apple
570,2017-05-17,-1.496250612,Apple
571,2017-05-17,1,Apple
572,2017-05-17,-2.916808423,Apple
573,2017-05-17,-7.577566999,Apple
574,2017-05-17,-3.043984335,Apple
575,2017-05-17,-8.673378476,Apple
576,2017-05-17,-9.577566999,Apple
577,2017-05-17,-10.23283448,Apple
578,2017-05-17,-10.23283448,Apple
579,2017-05-18,-1,Apple
580,2017-05-18,-6.417128572,Apple
581,2017-05-18,-1.989234842,Apple
582,2017-05-18,-4.464990555,Apple
583,2017-05-18,-4,Apple
584,2017-05-18,2.619924652,Apple
585,2017-05-18,2.619924652,Apple
586,2017-05-18,2.619924652,Apple
587,2017-05-18,-18.28262335,Apple
588,2017-05-18,3.619924652,Apple
589,2017-05-19,0.60947374,Apple
590,2017-05-19,6.103092878,Apple
591,2017-05-19,-13.44419057,Apple
592,2017-05-19,10.97966193,Apple
593,2017-05-19,-4.231885555,Apple
594,2017-05-19,9.085537275,Apple
595,2017-05-19,-15.81345084,Apple
596,2017-05-19,2,Apple
597,2017-05-22,0.12926787,Apple
598,2017-05-22,-4.070739402,Apple
599,2017-05-22,-7.841561641,Apple
600,2017-05-22,-0.426513296,Apple
601,2017-05-22,1.54565673,Apple
602,2017-05-22,3.173899356,Apple
603,2017-05-22,2.407694453,Apple
604,2017-05-22,-0.329994845,Apple
605,2017-05-22,-3.350326908,Apple
606,2017-05-22,5.016402397,Apple
607,2017-05-23,-1.62194789,Apple
608,2017-05-23,-3,Apple
609,2017-05-23,-3,Apple
610,2017-05-23,-2.30968766,Apple
611,2017-05-23,-3.322115821,Apple
612,2017-05-23,-3.322115821,Apple
613,2017-05-23,-1,Apple
614,2017-05-23,5.178423209,Apple
615,2017-05-23,-5.121850248,Apple
616,2017-05-23,-3.971770897,Apple
617,2017-05-24,-3.322115821,Apple
618,2017-05-24,4.306444699,Apple
619,2017-05-24,14.87739161,Apple
620,2017-05-24,4.698403115,Apple
621,2017-05-24,13.36629819,Apple
622,2017-05-24,3.830540318,Apple
623,2017-05-24,0.209621161,Apple
624,2017-05-24,5.748647912,Apple
625,2017-05-24,2.7580409,Apple
626,2017-05-24,-9.378867643,Apple
627,2017-05-25,-0.988422687,Apple
628,2017-05-25,-0.556507904,Apple
629,2017-05-25,1.585786438,Apple
630,2017-05-26,4.003886409,Apple
631,2017-05-26,-4.501262959,Apple
632,2017-05-26,8.109725673,Apple
633,2017-05-30,8.761741462,Apple
634,2017-05-30,5.96137892,Apple
635,2017-05-30,-0.100845077,Apple
636,2017-05-30,3.78771311,Apple
637,2017-05-30,-2,Apple
638,2017-05-30,9.042615981,Apple
639,2017-05-30,-3,Apple
640,2017-05-30,7.373499548,Apple
641,2017-06-01,-0.221990596,Apple
642,2017-06-01,1.77591223,Apple
643,2017-06-01,3.224537024,Apple
644,2017-06-01,20.62219119,Apple
645,2017-06-01,2.140618968,Apple
646,2017-06-01,0.729277556,Apple
647,2017-06-02,-1.250040571,Apple
648,2017-06-02,-1.386344576,Apple
649,2017-06-02,-2.541590792,Apple
650,2017-06-02,-1.386344576,Apple
651,2017-06-02,-1.386344576,Apple
652,2017-06-02,9.11245834,Apple
653,2017-06-02,7.624639801,Apple
654,2017-06-02,1.336896115,Apple
655,2017-06-02,-0.221990596,Apple
656,2017-06-02,11.02109941,Apple
657,2017-06-05,4.584286489,Apple
658,2017-06-05,4.584286489,Apple
659,2017-06-05,-5.21819926,Apple
660,2017-06-05,15.77899439,Apple
661,2017-06-05,3.127071284,Apple
662,2017-06-05,0.5089518,Apple
663,2017-06-05,0.414213562,Apple
664,2017-06-05,5.232521795,Apple
665,2017-06-05,1.779119181,Apple
666,2017-06-05,21.34637499,Apple
667,2017-06-06,1,Apple
668,2017-06-06,1,Apple
669,2017-06-06,-2.402631925,Apple
670,2017-06-06,3.409486584,Apple
671,2017-06-06,4.521708953,Apple
672,2017-06-06,0.373499548,Apple
673,2017-06-06,8.736767344,Apple
674,2017-06-06,1.149157391,Apple
675,2017-06-06,3.330328578,Apple
676,2017-06-06,13.46206921,Apple
677,2017-06-07,-0.243432248,Apple
678,2017-06-07,14.734861,Apple
679,2017-06-07,14.5402707,Apple
680,2017-06-07,4.763878207,Apple
681,2017-06-07,2.4504023,Apple
682,2017-06-07,-11.72212601,Apple
683,2017-06-07,-10.14216204,Apple
684,2017-06-07,-9.138395862,Apple
685,2017-06-07,-7.142265519,Apple
686,2017-06-07,-8.138395862,Apple
687,2017-06-08,4.811354839,Apple
688,2017-06-08,8.7443486,Apple
689,2017-06-08,-12.37907008,Apple
690,2017-06-08,-1.475627037,Apple
691,2017-06-08,24.7169931,Apple
692,2017-06-08,23.7169931,Apple
693,2017-06-08,6.815800245,Apple
694,2017-06-08,6.815800245,Apple
695,2017-06-08,9.820555063,Apple
696,2017-06-08,-12.367623,Apple
697,2017-06-09,-7.50481563,Apple
698,2017-06-09,3.956664516,Apple
699,2017-06-09,3.102843111,Apple
700,2017-06-09,1.871779737,Apple
701,2017-06-09,-4.778033186,Apple
702,2017-06-09,-4.8187472,Apple
703,2017-06-09,-2.778033186,Apple
704,2017-06-09,-10.50587823,Apple
705,2017-06-09,2.616363228,Apple
706,2017-06-09,2.616363228,Apple
707,2017-06-12,5.552561394,Apple
708,2017-06-12,6.552561394,Apple
709,2017-06-12,3.088751643,Apple
710,2017-06-12,-12.98234082,Apple
711,2017-06-12,-6.38480853,Apple
712,2017-06-12,-12.15249013,Apple
713,2017-06-12,-11.48920582,Apple
714,2017-06-12,-4.575789682,Apple
715,2017-06-12,-1.235830496,Apple
716,2017-06-12,-4.684368313,Apple
717,2017-06-13,11.88573637,Apple
718,2017-06-13,10.65919404,Apple
719,2017-06-13,9.284438165,Apple
720,2017-06-13,1.514941391,Apple
721,2017-06-13,9.284438165,Apple
722,2017-06-13,-6.25623094,Apple
723,2017-06-13,9.386270103,Apple
724,2017-06-13,7.138950213,Apple
725,2017-06-13,1.336896115,Apple
726,2017-06-13,1.336896115,Apple
727,2017-06-14,4.707278071,Apple
728,2017-06-14,1,Apple
