,Date,Company,COD_Price,Avr_sentiment,Sum_sentiment
92,2017-06-06,Apple,0.33799999999999997,3.4580385682999997,34.580385682999996
93,2017-06-07,Apple,0.596,-1.0037365334000008,-10.037365334000008
94,2017-06-08,Apple,-0.245,5.921952507499999,59.219525074999986
95,2017-06-09,Apple,-3.878,-1.6221493611999995,-16.221493611999996
96,2017-06-12,Apple,-2.39,-3.8310959359999996,-38.31095936
97,2017-06-13,Apple,0.805,5.5571529737,55.571529737
98,2017-06-14,Apple,-0.976,1.4838547618999998,14.838547618999998
99,2017-06-15,Apple,-0.599,0.7507048986999998,7.507048986999998
100,2017-06-16,Apple,-1.4,4.5706175209,45.706175209
101,2017-06-19,Apple,2.861,6.630691023000001,53.045528184000005
102,2017-06-20,Apple,-0.909,-1.3109961041999998,-13.109961041999998
103,2017-06-21,Apple,0.593,-1.8148039485999994,-18.148039485999995
104,2017-06-22,Apple,-0.165,3.0510949185,30.510949185
105,2017-06-23,Apple,0.446,3.01934644225,12.077385769
106,2017-06-26,Apple,-0.314,0.7425190984000001,7.425190984
107,2017-06-27,Apple,-1.433,3.6783078152,36.783078152
108,2017-06-28,Apple,1.4609999999999999,3.6822814486,36.822814486
109,2017-06-29,Apple,-1.474,4.416672681875,35.333381455
110,2017-06-30,Apple,0.237,4.92389346625,19.695573865
111,2017-07-03,Apple,-0.361,8.571403127285715,59.999821891
112,2017-07-05,Apple,0.41100000000000003,4.9654481850000005,9.930896370000001
113,2017-07-06,Apple,-0.9440000000000001,-15.2522716726,-152.522716726
114,2017-07-07,Apple,1.016,2.2616213336,22.616213336
115,2017-07-10,Apple,0.61,1.3643050062,13.643050062
116,2017-07-11,Apple,0.324,-1.8786254579000001,-18.786254579
117,2017-07-12,Apple,0.14400000000000002,0.8284764926000001,8.284764926000001
118,2017-07-13,Apple,1.393,2.0794089,20.794089
119,2017-07-14,Apple,0.8590000000000001,0.8092373147777778,7.283135833
120,2017-07-17,Apple,0.349,-0.8120652506666667,-4.872391504
121,2017-07-18,Apple,0.348,4.5097577093,45.097577093
122,2017-07-19,Apple,0.626,-4.0228870254,-40.228870254
123,2017-07-20,Apple,-0.45,-8.3391398452,-83.391398452
124,2017-07-21,Apple,-0.047,-1.8676130492000003,-18.676130492000002
125,2017-07-24,Apple,1.2109999999999999,1.3787208592857143,9.651046015
126,2017-07-25,Apple,0.42700000000000005,2.6898990677000003,26.898990677000004
127,2017-07-26,Apple,0.47100000000000003,1.5869177414,15.869177414
128,2017-07-27,Apple,-1.89,0.8329346965,8.329346965
129,2017-07-28,Apple,-0.7040000000000001,-2.2092161790999993,-22.092161790999995
130,2017-07-31,Apple,-0.515,2.0320640566999995,20.320640566999995
131,2017-08-01,Apple,6.629,-1.0686544124999997,-10.686544124999998
132,2017-08-02,Apple,-0.914,0.6177867131999998,6.177867131999998
133,2017-08-03,Apple,-0.9990000000000001,8.6875588843,86.875588843
134,2017-08-04,Apple,0.527,-5.3057746990000005,-53.057746990000005
135,2017-08-07,Apple,1.547,-2.7534757845,-27.534757844999998
136,2017-08-08,Apple,0.8,-6.2510002324,-62.510002324
137,2017-08-09,Apple,0.612,-5.003576141,-50.03576141
138,2017-08-10,Apple,-3.185,-10.4411773343,-104.41177334300001
139,2017-08-11,Apple,1.391,-6.350124209333333,-57.151117883999994
140,2017-08-14,Apple,1.505,-0.03989570669999989,-0.3989570669999989
141,2017-08-15,Apple,1.095,-2.6920041434,-26.920041434
142,2017-08-16,Apple,-0.402,-3.3265295486,-33.265295486
143,2017-08-17,Apple,-1.92,-5.286394641400001,-52.86394641400001
144,2017-08-18,Apple,-0.228,-3.4052685968999996,-34.052685968999995
145,2017-08-21,Apple,-0.184,-1.7731164522222223,-15.95804807
146,2017-08-22,Apple,1.635,3.4331505385,20.598903231
147,2017-08-23,Apple,0.125,-2.4833503815,-24.833503815
148,2017-08-24,Apple,-0.444,7.0132419997,70.132419997
149,2017-08-25,Apple,0.37,3.7250356837000007,37.250356837000005
150,2017-08-28,Apple,1.0070000000000001,6.2685107219,62.685107219
151,2017-08-30,Apple,0.27,0.5161486185,5.161486185
152,2017-08-31,Apple,0.39799999999999996,2.0968720881000005,20.968720881000003
153,2017-09-01,Apple,0.03,4.847930896399999,48.479308964
154,2017-09-05,Apple,-1.2009999999999998,2.3675785319,23.675785319
155,2017-09-06,Apple,-0.105,0.7580219293,7.580219293
156,2017-09-07,Apple,-0.401,1.0831580882000003,10.831580882000003
157,2017-09-08,Apple,-1.631,-9.6456579075,-96.45657907500001
158,2017-09-11,Apple,1.8090000000000002,0.4483370921000002,4.483370921000002
159,2017-09-12,Apple,-0.396,-0.2360578002999997,-2.360578002999997
160,2017-09-13,Apple,-0.752,-2.6534203486999997,-26.534203486999996
161,2017-09-14,Apple,-0.858,1.5728163232999999,15.728163232999998
162,2017-09-15,Apple,1.011,9.3541659227,93.541659227
163,2017-09-18,Apple,-0.757,1.5075578895714286,10.552905227
164,2017-09-19,Apple,0.038,2.9852858398000004,29.852858398000002
165,2017-09-20,Apple,-1.676,-6.6981198410000005,-66.98119841
166,2017-09-21,Apple,-1.7169999999999999,-4.0812052346,-40.812052345999994
167,2017-09-22,Apple,-0.978,-6.3668762377,-63.66876237699999
168,2017-09-25,Apple,-0.882,-3.828459668899999,-38.28459668899999
169,2017-09-26,Apple,1.72,-2.0560180555,-20.560180555
170,2017-09-27,Apple,0.7120000000000001,5.716833666666667,51.451503
171,2017-09-28,Apple,-0.616,-7.7325441140999995,-77.325441141
172,2017-09-29,Apple,0.5479999999999999,-5.719701604800001,-57.19701604800001
173,2017-10-02,Apple,-0.201,4.944110222899999,49.441102228999995
174,2017-10-03,Apple,0.436,-2.99963089775,-23.997047182
175,2017-10-04,Apple,-0.647,4.1403977386,41.403977386
176,2017-10-05,Apple,1.244,0.6125363987,6.125363987
177,2017-10-06,Apple,-0.057999999999999996,-3.0184464430999993,-30.184464430999995
178,2017-10-09,Apple,0.348,0.8022095941,8.022095941
179,2017-10-10,Apple,0.039,2.9095317475,29.095317475
180,2017-10-11,Apple,0.41700000000000004,-0.8189461132,-8.189461132
181,2017-10-12,Apple,-0.35100000000000003,3.7688349256,37.688349256
182,2017-10-13,Apple,0.635,-9.3353944185,-93.353944185
183,2017-10-16,Apple,1.841,-1.3718047865999998,-13.718047866
184,2017-10-17,Apple,0.369,-2.0499086400000004,-20.499086400000003
185,2017-10-18,Apple,-0.442,2.4544269984,24.544269984
186,2017-10-19,Apple,-2.366,-4.0561869132999995,-40.561869132999995
187,2017-10-20,Apple,0.17300000000000001,-2.0365992973,-20.365992973
188,2017-10-23,Apple,-0.051,1.1497454347000002,11.497454347000001
189,2017-10-24,Apple,0.596,1.2136100929000002,12.136100929000001
190,2017-10-25,Apple,-0.439,-1.1439823218,-11.439823218
191,2017-10-26,Apple,0.639,2.9149031027,29.149031027
192,2017-10-27,Apple,3.583,-4.4155875491000005,-44.155875491
193,2017-10-30,Apple,2.251,4.1085804994,41.085804994
194,2017-10-31,Apple,1.392,0.6507954632999997,6.507954632999997
195,2017-11-01,Apple,-1.272,-5.9013040101,-59.013040100999994
196,2017-11-02,Apple,0.731,-2.4308849721000003,-24.308849721
197,2017-11-03,Apple,2.611,-2.2540733893000002,-22.540733893000002
198,2017-11-06,Apple,1.014,-1.2807879847,-12.807879847
199,2017-11-07,Apple,0.321,0.44824919600000046,4.482491960000004
200,2017-11-08,Apple,0.818,5.1118470797999995,51.118470798
201,2017-11-09,Apple,-0.204,4.0091457913,40.091457913
202,2017-11-10,Apple,-0.331,5.1030903653,51.030903652999996
203,2017-11-13,Apple,-0.401,-10.481829360499999,-20.963658720999998
204,2017-11-14,Apple,-1.5119999999999998,-3.1095911268,-31.095911268
205,2017-11-15,Apple,-1.319,-4.709042173399999,-47.090421733999996
206,2017-11-16,Apple,1.195,-6.7112580943000015,-67.11258094300001
207,2017-11-17,Apple,-0.555,-3.7623846271999994,-37.623846271999994
208,2017-11-20,Apple,-0.1,-0.018302006888888906,-0.16471806200000016
209,2017-11-21,Apple,1.859,0.0354827090999998,0.354827090999998
210,2017-11-22,Apple,1.051,2.3994348163000003,23.994348163000005
211,2017-11-24,Apple,0.006,-41.068993000333336,-123.20697900100001
212,2017-11-27,Apple,-0.503,3.86720886,3.86720886
213,2017-11-28,Apple,-0.586,-0.2288884192000001,-2.288884192000001
214,2017-11-29,Apple,-2.074,-6.538633259300001,-65.386332593
215,2017-11-30,Apple,1.3980000000000001,2.6826692391,26.826692391
216,2017-12-01,Apple,-0.466,-4.040767719,-40.40767719
217,2017-12-04,Apple,-0.731,-6.7627834513,-67.627834513
218,2017-12-05,Apple,-0.094,-8.4566261227,-84.566261227
219,2017-12-06,Apple,-0.371,3.4807540446000003,34.807540446000004
220,2017-12-07,Apple,0.183,4.301007784599999,43.010077845999994
221,2017-12-08,Apple,0.03,1.9477187313000002,19.477187313
222,2017-12-11,Apple,1.9480000000000002,2.8590683454,28.590683454
223,2017-12-12,Apple,-0.562,7.5196849831999995,75.196849832
224,2017-12-13,Apple,0.332,3.8085318992999992,38.085318992999994
225,2017-12-14,Apple,-0.028999999999999998,7.1648196837,71.648196837
226,2017-12-15,Apple,1.016,-0.6095552601,-6.0955526010000005
227,2017-12-18,Apple,1.4080000000000001,-3.285731418833334,-19.714388513000003
228,2017-12-19,Apple,-1.0659999999999998,0.5561624812000001,5.561624812000001
229,2017-12-20,Apple,-0.109,-0.20939667485714278,-1.4657767239999995
230,2017-12-21,Apple,0.379,-2.8309711627999996,-28.309711627999995
231,2017-12-22,Apple,0.0,-11.694357565500002,-116.94357565500002
232,2017-12-26,Apple,-2.537,-4.817802288699999,-48.178022887
233,2017-12-27,Apple,0.018000000000000002,-9.472099443900001,-94.72099443900001
234,2017-12-28,Apple,0.281,-3.7786284431999997,-37.786284431999995
235,2017-12-29,Apple,-1.081,-4.2709083134000005,-42.709083134000004
236,2018-01-02,Apple,1.79,0.44600087200000005,4.014007848
237,2018-01-03,Apple,-0.017,-3.7632408044,-37.632408044
238,2018-01-04,Apple,0.46399999999999997,0.9171757850000001,8.254582065000001
239,2018-01-05,Apple,1.139,1.1758653188000001,11.758653188000002
240,2018-01-08,Apple,-0.371,-0.5480476172999998,-5.480476172999999
241,2018-01-09,Apple,-0.011000000000000001,-4.6551033563,-46.551033563
242,2018-01-10,Apple,-0.023,-0.06408206449999998,-0.6408206449999998
243,2018-01-11,Apple,0.568,-0.37544564750000003,-3.7544564750000005
244,2018-01-12,Apple,1.033,-1.310201295777777,-11.791811661999994
245,2018-01-16,Apple,-0.508,-13.2109880627,-132.109880627
246,2018-01-17,Apple,1.652,5.280349296625,42.242794373
247,2018-01-18,Apple,0.08900000000000001,-5.220466210571429,-36.543263474
248,2018-01-19,Apple,-0.446,-0.5103163861000001,-5.1031638610000005
249,2018-01-22,Apple,-0.818,5.1998512024000005,51.99851202400001
250,2018-01-23,Apple,0.023,-1.7180409926,-17.180409926
251,2018-01-24,Apple,-1.5930000000000002,-5.9149459294,-59.149459294
252,2018-01-25,Apple,-1.785,2.4571714935,24.571714935000003
253,2018-01-26,Apple,0.23399999999999999,-9.141922507499997,-91.41922507499997
254,2018-01-29,Apple,-2.07,-4.0659657228,-40.659657228
255,2018-01-30,Apple,-0.589,-2.1606405202,-21.606405201999998
256,2018-01-31,Apple,0.275,-7.152210932500002,-71.52210932500002
257,2018-02-01,Apple,0.209,-3.9114038576000008,-39.114038576000006
258,2018-02-02,Apple,-4.3389999999999995,2.196975122799999,21.969751227999993
259,2018-02-05,Apple,-2.498,-2.9690959357000004,-29.690959357000004
260,2018-02-06,Apple,4.178999999999999,-3.187878337600001,-31.87878337600001
261,2018-02-07,Apple,-2.141,-1.220883729,-12.208837290000002
262,2018-02-08,Apple,-2.752,3.63301104775,29.064088382
263,2018-02-09,Apple,1.2229999999999999,-0.07793154050000006,-0.31172616200000025
264,2018-02-12,Apple,4.0280000000000005,-2.0675582525999996,-20.675582525999996
265,2018-02-13,Apple,1.002,-0.4920444730999998,-4.920444730999998
266,2018-02-14,Apple,1.844,3.1742078342999998,31.742078343
267,2018-02-15,Apple,3.358,3.1377548218999998,31.377548218999998
268,2018-02-16,Apple,-0.324,-1.6411642197999998,-16.411642198
269,2018-02-20,Apple,-0.336,6.0216113511666665,36.129668107
270,2018-02-21,Apple,-0.45399999999999996,-1.3360854965000002,-13.360854965000001
271,2018-02-22,Apple,0.836,3.5157363237142856,24.610154266
272,2018-02-23,Apple,1.739,0.6646470985000003,3.9878825910000018
273,2018-02-26,Apple,1.9769999999999999,1.9443364635000002,19.443364635000002
274,2018-02-27,Apple,-0.324,2.5557553562,25.557553562000003
275,2018-02-28,Apple,-0.151,-4.295314180428571,-30.067199262999996
276,2018-03-01,Apple,-1.7519999999999998,2.1784618842,21.784618842
277,2018-03-02,Apple,0.691,0.7679681474000002,7.679681474000002
278,2018-03-05,Apple,0.34600000000000003,5.8527066707,58.527066707
279,2018-03-06,Apple,-0.085,-2.6296478602999995,-26.296478602999997
280,2018-03-07,Apple,-0.9279999999999999,5.157885873900001,51.578858739000005
281,2018-03-08,Apple,1.091,2.1581002877,21.581002877
282,2018-03-09,Apple,1.7180000000000002,4.836770482699999,48.36770482699999
283,2018-03-12,Apple,0.9670000000000001,2.2619040597,22.619040596999998
284,2018-03-13,Apple,-0.963,3.4558384186000004,34.558384186000005
285,2018-03-14,Apple,-0.85,3.4342392399999992,34.342392399999994
286,2018-03-15,Apple,0.11800000000000001,-1.7931320898000003,-17.931320898000003
287,2018-03-16,Apple,-0.353,2.3658712257,23.658712256999998
288,2018-03-19,Apple,-1.528,-2.0712826479,-20.712826479
289,2018-03-20,Apple,-0.034,6.374525305444445,57.370727749000004
290,2018-03-21,Apple,-2.265,-0.6103527092000001,-6.103527092000001
291,2018-03-22,Apple,-1.413,0.3543480268999998,3.5434802689999976
292,2018-03-23,Apple,-2.316,-1.4334801904999999,-14.334801904999999
293,2018-03-26,Apple,4.747,-4.858067152099999,-48.58067152099999
294,2018-03-27,Apple,-2.5639999999999996,4.6130050987,46.130050987000004
295,2018-03-28,Apple,-1.105,0.5107251798,5.107251798
296,2018-03-29,Apple,0.7809999999999999,4.927422439500001,49.274224395000005
297,2018-04-02,Apple,-0.6559999999999999,1.9999554541999998,19.999554542
298,2018-04-03,Apple,1.026,0.7023801613,7.023801613
299,2018-04-04,Apple,1.912,-9.560405128099998,-95.60405128099998
300,2018-04-05,Apple,0.693,0.7583816534999995,7.583816534999995
301,2018-04-06,Apple,-2.5580000000000003,3.5211160320000006,35.211160320000005
302,2018-04-09,Apple,0.992,4.9633483913999985,49.63348391399999
303,2018-04-10,Apple,1.882,3.7301090887,37.301090887
304,2018-04-11,Apple,-0.46799999999999997,1.9183103749000008,19.183103749000008
305,2018-04-12,Apple,0.986,-4.3531016816,-43.531016816
306,2018-04-13,Apple,0.33899999999999997,-9.3137873064,-93.137873064
307,2018-04-16,Apple,0.624,-2.7612155278749997,-22.089724222999997
308,2018-04-17,Apple,1.376,2.3251361608,23.251361608
309,2018-04-18,Apple,-0.22399999999999998,-7.0474735324,-70.474735324
310,2018-04-19,Apple,-2.8339999999999996,4.9255027809,49.255027809
311,2018-04-20,Apple,-4.0969999999999995,-15.9733128833,-159.733128833
312,2018-04-23,Apple,-0.29,-8.672411420900001,-86.724114209
313,2018-04-24,Apple,-1.392,0.3642277641000001,3.6422776410000006
314,2018-04-25,Apple,0.436,-8.9375362831,-89.375362831
315,2018-04-26,Apple,0.348,0.005559742499999754,0.055597424999997536
316,2018-04-27,Apple,-1.157,-7.535844695199998,-75.35844695199998
317,2018-04-30,Apple,1.811,-0.7047216327999999,-7.047216327999998
318,2018-05-01,Apple,2.324,0.23253311459999998,2.325331146
319,2018-05-02,Apple,4.418,1.1959853158,11.959853158
320,2018-05-03,Apple,0.18100000000000002,-3.6449614954000005,-36.449614954000005
321,2018-05-04,Apple,3.923,2.9666211578999997,29.666211579
322,2018-05-07,Apple,0.723,4.870185996999999,48.701859969999994
323,2018-05-08,Apple,0.48100000000000004,-2.267651626,-22.676516260000003
324,2018-05-09,Apple,0.7040000000000001,1.0375472889000004,10.375472889000005
325,2018-05-10,Apple,1.43,1.3558420217000002,13.558420217000002
326,2018-05-11,Apple,-0.38,-0.12391536049999967,-1.2391536049999967
327,2018-05-14,Apple,-0.233,-4.0022900953,-40.022900953000004
328,2018-05-15,Apple,-0.909,1.1098128813,11.098128813
329,2018-05-16,Apple,0.9329999999999999,2.1672150232000007,21.672150232000007
330,2018-05-17,Apple,-0.632,-10.9000010006,-109.000010006
331,2018-05-18,Apple,-0.364,-5.6076083015,-56.076083015
332,2018-05-21,Apple,0.708,3.2628301904,32.628301904
333,2018-05-22,Apple,-0.25,7.225622374400001,72.25622374400001
334,2018-05-23,Apple,0.6409999999999999,-7.1485408303,-71.485408303
335,2018-05-24,Apple,-0.111,-4.648416890200001,-46.48416890200001
336,2018-05-25,Apple,0.22899999999999998,-10.2750248909,-102.75024890899999
337,2018-05-29,Apple,-0.361,-3.1464531255999995,-31.464531255999994
338,2018-05-30,Apple,-0.213,-4.9666534681000005,-49.666534681
339,2018-05-31,Apple,-0.336,-3.6126675939000004,-36.126675939
340,2018-06-01,Apple,1.8030000000000002,-9.5999581212,-95.999581212
341,2018-06-04,Apple,0.836,-1.3462407007,-13.462407007
342,2018-06-05,Apple,0.772,-1.9647154940999996,-19.647154940999997
343,2018-06-06,Apple,0.34700000000000003,8.9443983562,89.44398356200001
344,2018-06-07,Apple,-0.268,-10.516606595899999,-105.166065959
345,2018-06-08,Apple,-0.91,-1.2422356025,-12.422356025000001
346,2018-06-11,Apple,-0.245,0.43108249940000043,4.310824994000004
347,2018-06-12,Apple,0.5489999999999999,-14.080774375499999,-140.807743755
348,2018-06-13,Apple,-0.8220000000000001,-9.038044732600001,-90.38044732600001
349,2018-06-14,Apple,0.052000000000000005,-9.099937950500001,-90.99937950500001
350,2018-06-15,Apple,-1.0270000000000001,2.8884011433,28.884011432999998
351,2018-06-18,Apple,-0.053,-1.9347366584000003,-19.347366584000003
352,2018-06-19,Apple,-1.6159999999999999,-4.984970968900001,-49.84970968900001
353,2018-06-20,Apple,0.436,3.2641448710000005,32.641448710000006
354,2018-06-21,Apple,-0.5579999999999999,4.2393758659,42.393758659
355,2018-06-22,Apple,-0.29100000000000004,-3.6119704630999996,-36.119704631
356,2018-06-25,Apple,-1.4869999999999999,2.0092886276,20.092886276
357,2018-06-26,Apple,1.2409999999999999,-7.7013256839,-77.01325683900001
358,2018-06-27,Apple,-0.146,-5.790578872999999,-57.90578873
359,2018-06-28,Apple,0.728,0.48619392230000014,4.861939223000001
360,2018-06-29,Apple,-0.21,4.0426701021,40.426701021
361,2018-07-02,Apple,1.1179999999999999,5.416570169400001,54.165701694000006
362,2018-07-03,Apple,-1.742,-4.041043998666667,-36.369395988
363,2018-07-05,Apple,0.805,-0.4927621540999997,-4.927621540999997
364,2018-07-06,Apple,1.386,1.5344858928,15.344858928
365,2018-07-09,Apple,1.389,-2.5486319358,-25.486319358
366,2018-07-10,Apple,-0.121,-8.2721056462,-82.72105646199999
367,2018-07-11,Apple,-1.298,-1.7449464069,-17.449464069
368,2018-07-12,Apple,1.6769999999999998,10.979191278099998,109.79191278099998
369,2018-07-13,Apple,0.157,12.4955778429,124.95577842899999
370,2018-07-16,Apple,-0.22,-2.0670756059000004,-20.670756059000006
371,2018-07-17,Apple,0.28300000000000003,-3.9677523196999998,-39.677523197
372,2018-07-18,Apple,-0.5479999999999999,6.4201311089,64.201311089
373,2018-07-19,Apple,0.777,-1.7972355525999997,-17.972355525999998
374,2018-07-20,Apple,-0.22899999999999998,-1.6652559628000005,-16.652559628000006
375,2018-07-23,Apple,0.08900000000000001,-2.1196695427,-21.196695427
376,2018-07-24,Apple,0.725,-0.9335527990000003,-9.335527990000003
377,2018-07-25,Apple,0.943,-1.9508548044,-19.508548044
378,2018-07-26,Apple,-0.313,9.0586196779,90.58619677899999
379,2018-07-27,Apple,-1.663,5.605049467200001,56.050494672000006
380,2018-07-30,Apple,-0.56,5.7694083992000005,57.694083992
381,2018-07-31,Apple,0.2,-2.5507907931999996,-25.507907931999995
382,2018-08-01,Apple,5.891,3.8272011755,38.272011755
383,2018-08-02,Apple,2.923,-2.5942862722000006,-25.942862722000005
384,2018-08-03,Apple,0.289,2.6700920807,26.700920807
385,2018-08-06,Apple,0.519,-23.402596193,-234.02596193
386,2018-08-07,Apple,-0.937,-6.908831374900001,-69.08831374900001
387,2018-08-08,Apple,0.068,2.5996582812999995,25.996582812999996
388,2018-08-09,Apple,0.7859999999999999,-0.7044865413999997,-7.044865413999997
389,2018-08-10,Apple,-0.298,-0.6398469428999997,-6.398469428999997
390,2018-08-13,Apple,0.6459999999999999,-1.2328242897999997,-12.328242897999997
391,2018-08-14,Apple,0.42100000000000004,0.6069637633999999,6.069637633999999
392,2018-08-15,Apple,0.23399999999999999,-5.363106869400001,-53.63106869400001
393,2018-08-16,Apple,1.465,-2.7974764480000003,-27.974764480000005
394,2018-08-17,Apple,1.9969999999999999,-6.398243008099998,-63.98243008099998
395,2018-08-20,Apple,-0.9740000000000001,-1.7647851879,-17.647851879
396,2018-08-21,Apple,-0.195,-2.3342227427999998,-23.342227427999998
397,2018-08-22,Apple,0.005,-4.060952560900001,-40.609525609
398,2018-08-23,Apple,0.205,-6.067601335599999,-60.67601335599999
